titre,genre,editeur,date_sortie,prix_eur,gratuit,note_positive_pct,nb_avis,avis_positifs,avis_negatifs,windows,mac,linux
Cyber Dawn,Sandbox,Valve,2024-03-06,29.99,False,53,3696,1958,1738,True,False,False
Cyber Craft III,Horror,Indie Dev,2017-09-04,13.15,False,44,309,135,174,True,False,False
Lost Legends IV,Puzzle,THQ Nordic,2019-10-04,14.99,False,96,244,234,10,True,False,True
Shadow Strike IV,Platformer,THQ Nordic,2021-11-04,9.99,False,80,1969,1575,394,True,False,False
Final Saga,Strategy,THQ Nordic,2018-05-14,14.99,False,55,136,74,62,True,True,False
Neon Protocol II,Adventure,THQ Nordic,2023-01-26,29.99,False,69,352,242,110,True,True,False
Iron Knight,Adventure,Indie Dev,2017-05-24,17.92,False,83,367,304,63,True,False,True
Crystal Knight IV Remastered,RPG,Focus Entertainment,2022-10-14,0.0,True,67,870,582,288,True,False,False
Storm Legends Deluxe,Platformer,Indie Dev,2019-11-15,9.6,False,54,982,530,452,True,True,False
Lost Craft II,Racing,Bandai Namco,2012-01-17,69.99,False,71,85,60,25,True,False,True
Neon World,Horror,Indie Dev,2024-03-16,1.55,False,99,840,831,9,True,False,False
Wild Dawn,Horror,Paradox Interactive,2020-04-22,19.99,False,79,84,66,18,True,False,True
Dark World III,Strategy,Sega,2020-12-23,14.99,False,49,470,230,240,True,True,True
Dark Core,Puzzle,Devolver Digital,2011-03-04,4.99,False,75,185,138,47,True,True,False
Last Craft V,Platformer,Paradox Interactive,2020-01-04,19.99,False,85,845,718,127,True,False,False
Dark Legacy,FPS,Ubisoft,2017-11-21,49.99,False,82,1241,1017,224,True,True,False
Star Legacy GOTY,RPG,THQ Nordic,2023-10-05,29.99,False,84,1282,1076,206,True,True,False
Wild World II,Racing,Bandai Namco,2020-10-06,59.99,False,63,282,177,105,True,True,False
Star Saga II,Indie,Focus Entertainment,2018-01-04,29.99,False,96,50,48,2,True,True,False
Brave Knight II,Sports,Electronic Arts,2024-06-07,39.99,False,89,312,277,35,True,False,False
Dragon World II,Indie,Capcom,2024-10-13,39.99,False,64,308,197,111,True,False,False
Cyber Legends V,Casual,Paradox Interactive,2019-03-28,19.99,False,88,340,299,41,True,False,False
Storm Forge,Sports,Capcom,2023-07-03,59.99,False,89,2952,2627,325,True,True,False
Dragon Strike V GOTY,FPS,Square Enix,2021-02-28,39.99,False,80,310,248,62,True,False,False
Crystal Souls II,Puzzle,505 Games,2023-07-28,4.99,False,61,1866,1138,728,True,True,False
Cyber Strike,Action,Focus Entertainment,2014-10-06,29.99,False,85,61,51,10,True,False,False
Dark Craft,Sandbox,Team17,2019-07-03,29.99,False,90,561,504,57,True,True,False
Ancient Strike,Simulation,Indie Dev,2021-10-22,12.4,False,63,166,104,62,True,False,True
Cyber Souls V,RPG,Electronic Arts,2024-02-05,59.99,False,72,11382,8195,3187,True,True,False
Neon Protocol III,Indie,THQ Nordic,2024-07-11,4.99,False,73,3074,2244,830,True,False,False
Crystal Wars III GOTY,Indie,Square Enix,2015-06-06,59.99,False,77,39,30,9,True,True,False
Crystal Protocol IV,RPG,THQ Nordic,2023-06-22,0.0,True,55,2840,1562,1278,True,False,False
Dark Core Complete Edition,Casual,Valve,2012-09-18,4.99,False,61,594,362,232,True,False,False
Storm Craft II,Action,Annapurna,2022-02-01,9.99,False,88,442,388,54,True,False,False
Ancient Protocol II,Sandbox,Capcom,2014-06-01,59.99,False,50,163,81,82,True,False,True
Cyber Dawn III Deluxe,Indie,Team17,2019-08-27,24.99,False,68,215,146,69,True,True,False
Storm Souls,Adventure,Paradox Interactive,2022-07-01,9.99,False,51,420,214,206,True,False,False
Iron Protocol,FPS,505 Games,2022-03-11,14.99,False,84,802,673,129,True,False,False
Ancient Core IV,Casual,Sega,2024-09-18,29.99,False,33,728,240,488,True,True,False
Lost Craft,Indie,505 Games,2023-06-11,19.99,False,54,288,155,133,True,True,False
Brave Protocol III Complete Edition,Indie,Sega,2022-11-09,0.0,True,76,486,369,117,True,False,False
Star Hunter,Simulation,Annapurna,2023-06-27,14.99,False,38,238,90,148,True,False,False
Last Wars III,Horror,Paradox Interactive,2015-01-13,0.0,True,40,534,213,321,True,False,False
Neon Core,Sandbox,Bandai Namco,2021-02-03,49.99,False,81,60,48,12,True,True,False
Final Legacy V,Puzzle,Capcom,2023-07-10,49.99,False,57,1340,763,577,True,False,True
Last Dawn,Racing,Indie Dev,2014-07-01,14.81,False,79,493,389,104,True,False,False
Dragon Legends V,Casual,Sega,2024-02-08,24.99,False,66,118,77,41,True,True,True
Shadow Core,Horror,Ubisoft,2014-01-13,59.99,False,89,1325,1179,146,True,True,False
Storm Souls,Casual,Valve,2022-11-06,24.99,False,80,2574,2059,515,True,False,False
Shadow Strike IV Complete Edition,Sports,Indie Dev,2014-06-04,19.66,False,73,955,697,258,True,False,False
Shadow Legacy,Indie,Electronic Arts,2017-09-14,49.99,False,89,3498,3113,385,True,False,False
Crystal World,Racing,Ubisoft,2022-08-07,59.99,False,86,44,37,7,True,True,False
Shadow Legacy V Complete Edition,Strategy,Capcom,2021-11-06,39.99,False,52,300,156,144,True,False,False
Neon Knight,Strategy,505 Games,2020-01-02,29.99,False,90,297,267,30,True,True,True
Iron Quest,Horror,Ubisoft,2011-01-21,39.99,False,91,2715,2470,245,True,False,False
Brave Saga IV Remastered,Action,505 Games,2016-08-10,29.99,False,69,111,76,35,True,False,False
Lost Strike,Platformer,Square Enix,2024-08-23,59.99,False,81,1188,962,226,True,False,False
Dark Core,RPG,Annapurna,2011-01-06,0.0,True,41,752,308,444,True,False,False
Crystal Knight,Horror,Annapurna,2022-12-09,14.99,False,56,86,48,38,True,False,False
Last Saga IV,Adventure,Ubisoft,2024-09-28,69.99,False,89,1422,1265,157,True,True,False
Last Craft,Indie,Ubisoft,2020-11-04,69.99,False,100,297,297,0,True,True,False
Dark Craft,Simulation,Focus Entertainment,2016-09-14,9.99,False,94,474,445,29,True,True,False
Ancient Protocol III,Strategy,Annapurna,2022-05-06,29.99,False,34,192,65,127,True,False,False
Wild Legacy IV,Sports,Devolver Digital,2024-06-07,14.99,False,66,236,155,81,True,False,False
Star Core,RPG,Capcom,2024-06-21,59.99,False,83,24,19,5,True,False,True
Last Saga V,Racing,Annapurna,2017-11-20,29.99,False,88,61,53,8,True,False,False
Last Souls Remastered,Simulation,Valve,2017-08-14,14.99,False,78,534,416,118,True,False,True
Shadow Hunter,Platformer,Valve,2010-04-04,4.99,False,75,531,398,133,True,False,False
Lost Hunter,Action,Devolver Digital,2024-10-24,0.0,True,69,2016,1391,625,True,False,False
Storm Legends Deluxe,FPS,Electronic Arts,2019-12-17,59.99,False,93,2295,2134,161,True,False,False
Lost Protocol,Sports,Bandai Namco,2018-09-04,59.99,False,58,34,19,15,True,False,False
Dark Craft GOTY,RPG,Focus Entertainment,2014-07-07,14.99,False,67,195,130,65,True,False,False
Dragon Legends,Puzzle,Capcom,2013-11-14,39.99,False,87,244,212,32,True,False,False
Lost World II GOTY,FPS,Valve,2018-11-24,4.99,False,61,801,488,313,True,False,False
Storm Forge V GOTY,Sports,Indie Dev,2017-01-04,12.26,False,47,30,14,16,True,False,False
Neon Protocol,Puzzle,Paradox Interactive,2015-01-27,29.99,False,67,1370,917,453,True,True,False
Last Core III,Sandbox,Team17,2017-01-05,14.99,False,71,580,411,169,True,False,False
Final Souls III,Racing,505 Games,2017-07-05,9.99,False,78,263,205,58,True,False,True
Shadow Strike Complete Edition,Simulation,Electronic Arts,2017-07-11,39.99,False,79,3009,2377,632,True,False,False
Lost Quest III Remastered,Adventure,Ubisoft,2015-03-16,49.99,False,91,889,808,81,True,True,False
Dark Legends,Simulation,505 Games,2019-02-05,24.99,False,38,42,15,27,True,False,False
Last Protocol II,Casual,Paradox Interactive,2024-12-16,0.0,True,51,1080,550,530,True,False,False
Final Knight,RPG,Annapurna,2024-02-09,29.99,False,79,1564,1235,329,True,False,False
Ancient Wars,Action,Ubisoft,2024-11-12,39.99,False,90,44,39,5,True,False,True
Storm Knight II,Strategy,Square Enix,2023-08-13,39.99,False,90,318,286,32,True,False,False
Brave World,Sports,505 Games,2018-10-25,9.99,False,88,446,392,54,True,False,False
Shadow World,Casual,Bandai Namco,2022-02-16,39.99,False,80,2240,1792,448,True,False,False
Crystal Quest II,RPG,Indie Dev,2024-09-17,14.15,False,61,220,134,86,True,True,True
Final Craft,RPG,Sega,2017-09-26,0.0,True,65,712,462,250,True,False,True
Shadow Forge III,Sports,Capcom,2020-03-21,59.99,False,62,99,61,38,True,True,False
Lost Hunter,Racing,Valve,2020-05-02,19.99,False,50,1878,939,939,True,False,False
Shadow Souls,Platformer,THQ Nordic,2023-04-18,9.99,False,95,464,440,24,True,False,False
Shadow Wars,Simulation,Focus Entertainment,2019-03-18,9.99,False,96,160,153,7,True,False,False
Final Protocol IV Deluxe,Action,505 Games,2018-01-21,0.0,True,68,130,88,42,True,False,True
Ancient Legends V,Casual,Paradox Interactive,2016-01-10,29.99,False,94,953,895,58,True,False,True
Storm Wars,Indie,Ubisoft,2020-11-21,49.99,False,78,387,301,86,True,True,True
Storm Strike II,Sandbox,Ubisoft,2019-09-09,49.99,False,77,473,364,109,True,False,False
Star Dawn II Remastered,Racing,Paradox Interactive,2019-04-12,0.0,True,31,59,18,41,True,False,False
Brave Saga II Complete Edition,Action,505 Games,2024-12-28,0.0,True,61,462,281,181,True,False,False
Wild World,Puzzle,Square Enix,2015-01-07,59.99,False,62,1415,877,538,True,True,False
Last Core II GOTY,Horror,Valve,2021-09-24,14.99,False,76,1047,795,252,True,True,False
Iron Hunter,Sandbox,Devolver Digital,2019-05-15,19.99,False,59,197,116,81,True,False,False
Brave Souls,Simulation,Square Enix,2020-05-10,59.99,False,54,1061,572,489,True,True,False
Dragon Knight,Simulation,Electronic Arts,2012-02-19,69.99,False,63,2625,1653,972,True,True,False
Lost Craft V,FPS,Ubisoft,2015-12-08,39.99,False,40,116,46,70,True,False,False
Neon World IV,FPS,Square Enix,2015-09-10,39.99,False,87,136,118,18,True,False,False
Final Saga IV,Racing,Ubisoft,2018-11-24,59.99,False,82,996,816,180,True,False,False
Star Strike,Casual,505 Games,2022-05-02,4.99,False,64,520,332,188,True,True,False
Neon Forge,Horror,Capcom,2014-09-27,69.99,False,70,215,150,65,True,False,True
Shadow World V,Adventure,Focus Entertainment,2021-06-09,24.99,False,86,1885,1621,264,True,True,False
Wild Saga,FPS,Focus Entertainment,2022-01-27,14.99,False,80,2054,1643,411,True,False,True
Star Hunter IV,Adventure,Bandai Namco,2022-01-15,69.99,False,84,1922,1614,308,True,False,False
Storm Wars II,Platformer,Capcom,2024-10-17,49.99,False,88,136,119,17,True,False,True
Dark Strike Complete Edition,Horror,Annapurna,2014-04-17,19.99,False,48,86,41,45,True,False,False
Iron Quest II,Casual,Focus Entertainment,2021-11-12,9.99,False,52,132,68,64,True,True,False
Last Strike,Sports,Focus Entertainment,2017-04-07,4.99,False,73,412,300,112,True,True,False
Last Quest III,FPS,Annapurna,2019-02-26,24.99,False,82,61,50,11,True,True,False
Ancient Strike V Deluxe,RPG,Paradox Interactive,2017-04-02,19.99,False,83,379,314,65,True,False,True
Storm Saga,Racing,Devolver Digital,2016-05-22,14.99,False,64,199,127,72,True,True,False
Star Legacy,Casual,505 Games,2024-04-21,0.0,True,38,334,126,208,True,True,False
Star Quest,Adventure,Indie Dev,2020-10-18,11.23,False,88,474,417,57,True,False,False
Crystal Dawn,Adventure,Devolver Digital,2023-04-10,4.99,False,74,100,74,26,True,False,False
Wild Legacy Complete Edition,Horror,Bandai Namco,2019-08-07,39.99,False,93,450,418,32,True,False,False
Star Forge III,FPS,Valve,2021-07-26,24.99,False,80,1494,1195,299,True,True,False
Star Core IV,Indie,Ubisoft,2012-09-25,59.99,False,56,325,182,143,True,True,False
Storm Protocol,Simulation,505 Games,2022-03-10,24.99,False,78,26,20,6,True,False,False
Iron Forge V,Action,Indie Dev,2023-06-23,13.3,False,57,70,39,31,True,True,False
Shadow Hunter IV,RPG,Square Enix,2018-10-05,59.99,False,80,1233,986,247,True,False,False
Cyber Craft,Puzzle,Devolver Digital,2021-02-05,24.99,False,81,459,371,88,True,False,False
Dark Legacy V Deluxe,Sandbox,Indie Dev,2016-05-13,7.72,False,65,44,28,16,True,False,False
Cyber Quest,Sandbox,Sega,2017-02-16,4.99,False,57,1753,999,754,True,False,True
Last Knight III,FPS,Focus Entertainment,2023-03-03,9.99,False,64,3946,2525,1421,True,False,False
Neon Quest,Action,Annapurna,2010-01-23,9.99,False,84,259,217,42,True,False,False
Lost Forge IV,Casual,Indie Dev,2019-03-13,7.91,False,62,789,489,300,True,False,False
Crystal Hunter,Racing,505 Games,2022-08-28,24.99,False,76,1028,781,247,True,True,True
Cyber Craft,Indie,Capcom,2024-11-19,69.99,False,82,420,344,76,True,False,False
Last World V GOTY,Adventure,Annapurna,2019-03-19,19.99,False,97,405,392,13,True,True,False
Shadow Protocol,Racing,Team17,2024-05-07,0.0,True,65,458,297,161,True,True,False
Wild Dawn,Sandbox,THQ Nordic,2023-12-19,19.99,False,64,464,296,168,True,False,True
Crystal Protocol,Sports,THQ Nordic,2023-12-09,4.99,False,61,496,302,194,True,False,False
Crystal Dawn V GOTY,Adventure,THQ Nordic,2022-12-06,9.99,False,81,398,322,76,True,True,False
Neon Legends IV,Puzzle,Bandai Namco,2011-01-27,39.99,False,92,292,268,24,True,False,False
Crystal Hunter,Simulation,Ubisoft,2019-05-26,49.99,False,63,295,185,110,True,False,False
Last Legacy V,Adventure,THQ Nordic,2018-01-04,0.0,True,52,368,191,177,True,False,False
Iron Souls II,Simulation,Electronic Arts,2021-05-12,49.99,False,69,2100,1449,651,True,True,False
Dark Knight,Sandbox,Ubisoft,2016-04-19,49.99,False,62,1000,620,380,True,True,False
Ancient Protocol V,RPG,Capcom,2014-03-24,39.99,False,64,551,352,199,True,False,True
Shadow Legacy,FPS,Devolver Digital,2021-01-07,0.0,True,37,866,320,546,True,True,True
Storm Saga,Strategy,Electronic Arts,2019-12-23,49.99,False,77,1458,1122,336,True,False,False
Last Dawn,Adventure,THQ Nordic,2023-11-24,14.99,False,92,222,204,18,True,False,False
Star Forge II,RPG,Capcom,2019-12-17,49.99,False,68,268,182,86,True,True,False
Brave Core IV Complete Edition,Sandbox,Annapurna,2017-01-03,14.99,False,91,252,229,23,True,False,False
Last Wars,Simulation,Paradox Interactive,2023-02-20,29.99,False,72,744,535,209,True,True,True
Dragon Saga,Horror,Paradox Interactive,2017-01-23,9.99,False,79,22,17,5,True,False,False
Final Core V Remastered,Simulation,Indie Dev,2023-04-01,8.24,False,59,2156,1272,884,True,False,True
Last Saga,Simulation,Square Enix,2024-03-15,59.99,False,56,1704,954,750,True,False,False
Cyber World II Deluxe,Sports,THQ Nordic,2017-09-25,14.99,False,89,326,290,36,True,False,False
Last Knight,Racing,Bandai Namco,2022-11-04,59.99,False,70,776,543,233,True,False,False
Crystal Forge Deluxe,Horror,Electronic Arts,2019-11-18,39.99,False,84,3165,2658,507,True,False,False
Lost Souls,Platformer,Devolver Digital,2016-08-10,19.99,False,63,365,229,136,True,True,False
Ancient Dawn III,RPG,Capcom,2018-04-06,49.99,False,87,303,263,40,True,True,False
Crystal Craft,Action,Focus Entertainment,2014-07-18,4.99,False,80,100,80,20,True,False,True
Last Legacy IV,Sandbox,Capcom,2020-07-24,49.99,False,90,146,131,15,True,False,False
Final Legacy III,Action,Sega,2019-05-07,19.99,False,90,163,146,17,True,False,False
Final Forge V GOTY,Puzzle,Capcom,2024-03-22,69.99,False,79,76,60,16,True,False,False
Lost Forge III,Sports,Bandai Namco,2024-02-10,69.99,False,76,292,221,71,True,True,False
Shadow Craft IV,Puzzle,Devolver Digital,2013-09-18,4.99,False,93,39,36,3,True,True,True
Lost Wars,Casual,Bandai Namco,2021-09-21,59.99,False,74,210,155,55,True,True,False
Ancient World III,Action,Team17,2021-06-13,9.99,False,49,517,253,264,True,True,True
Last Forge,Indie,Devolver Digital,2023-11-18,0.0,True,90,708,637,71,True,False,False
Storm Quest Deluxe,Platformer,Sega,2017-04-01,9.99,False,40,326,130,196,True,True,False
Brave Knight,RPG,THQ Nordic,2021-03-18,19.99,False,87,413,359,54,True,True,False
Shadow Hunter V,Sports,Electronic Arts,2022-09-28,69.99,False,78,1500,1170,330,True,True,False
Iron Hunter II,Casual,Capcom,2023-10-18,59.99,False,55,1036,569,467,True,True,True
Star Hunter,Action,Team17,2024-08-16,29.99,False,76,162,123,39,True,False,False
Star Legacy IV,Sports,Annapurna,2023-11-24,24.99,False,79,292,230,62,True,False,False
Lost Protocol,Strategy,Valve,2021-11-16,4.99,False,94,1002,941,61,True,False,False
Iron Souls,Casual,Capcom,2017-12-26,59.99,False,55,84,46,38,True,False,False
Wild Saga III,Puzzle,Devolver Digital,2021-06-26,9.99,False,60,458,274,184,True,False,True
Star Protocol II,Racing,THQ Nordic,2020-01-26,19.99,False,77,393,302,91,True,True,False
Wild Knight,Sports,505 Games,2022-12-06,19.99,False,76,160,121,39,True,False,False
Crystal Strike IV,RPG,Capcom,2014-01-11,49.99,False,58,1206,699,507,True,False,False
Star Knight V,Platformer,Team17,2024-05-26,19.99,False,82,960,787,173,True,True,False
Wild Legacy V,Simulation,Annapurna,2024-08-20,29.99,False,80,590,472,118,True,False,False
Dragon Dawn III,Sandbox,Sega,2016-09-07,9.99,False,33,1730,570,1160,True,True,False
Crystal Quest GOTY,RPG,Devolver Digital,2012-10-07,4.99,False,81,537,434,103,True,False,False
Storm Legends IV,Strategy,Sega,2015-07-16,19.99,False,93,62,57,5,True,False,True
Shadow Strike,Puzzle,Capcom,2022-12-21,49.99,False,95,512,486,26,True,False,False
Dark Wars II,FPS,Team17,2018-12-24,19.99,False,79,140,110,30,True,False,True
Last Legacy,Simulation,Capcom,2017-11-09,39.99,False,72,501,360,141,True,False,False
Dragon Craft GOTY,Simulation,Bandai Namco,2016-04-12,69.99,False,75,628,471,157,True,True,False
Lost Legends Deluxe,Simulation,Focus Entertainment,2022-07-19,24.99,False,90,1118,1006,112,True,True,False
Cyber Legends V,Action,Valve,2018-08-15,0.0,True,79,441,348,93,True,False,False
Brave World Remastered,Action,Capcom,2018-11-03,59.99,False,65,653,424,229,True,False,False
Crystal Legends III,Simulation,Valve,2021-02-01,9.99,False,49,285,139,146,True,False,False
Brave World III,Horror,Capcom,2011-07-12,59.99,False,69,329,227,102,True,False,False
Wild Dawn,Horror,505 Games,2022-07-17,14.99,False,83,960,796,164,True,False,True
Shadow Protocol III,Sandbox,Annapurna,2020-08-07,4.99,False,72,471,339,132,True,False,False
Storm Saga III,Platformer,Team17,2020-01-25,19.99,False,89,823,732,91,True,False,True
Crystal Legends IV,Casual,Focus Entertainment,2021-09-14,0.0,True,57,424,241,183,True,True,False
Neon Strike,Simulation,Paradox Interactive,2017-10-16,29.99,False,82,772,633,139,True,False,False
Final World II,Platformer,Electronic Arts,2021-03-05,69.99,False,46,5448,2506,2942,True,False,False
Shadow Souls V,Casual,505 Games,2020-03-17,19.99,False,56,319,178,141,True,False,False
Storm Dawn IV,Platformer,Electronic Arts,2023-10-23,59.99,False,96,10752,10321,431,True,False,False
Star Craft,Platformer,Ubisoft,2013-12-14,59.99,False,73,592,432,160,True,False,False
Dragon Quest IV,Horror,Annapurna,2024-09-14,19.99,False,96,122,117,5,True,True,False
Final Legends III,Sandbox,505 Games,2017-03-23,4.99,False,77,590,454,136,True,False,False
Wild Quest,Strategy,Annapurna,2022-08-17,24.99,False,80,502,401,101,True,True,False
Iron Quest,Action,Bandai Namco,2022-01-11,59.99,False,47,228,107,121,True,False,False
Crystal Legends II,Simulation,Electronic Arts,2022-12-19,69.99,False,79,1398,1104,294,True,True,False
Shadow Dawn,Action,Square Enix,2019-06-05,49.99,False,83,791,656,135,True,False,False
Wild Souls,RPG,Sega,2020-04-08,19.99,False,48,335,160,175,True,True,False
Wild Souls,Casual,Capcom,2010-12-13,59.99,False,68,372,252,120,True,False,False
Dark Craft IV,Platformer,Sega,2022-05-24,29.99,False,87,830,722,108,True,False,False
Last Legacy IV,Action,Devolver Digital,2018-09-13,4.99,False,55,435,239,196,True,False,True
